,Geo,Name,Website,Wiki
1137,"(Decimal('41.29371400000000136287781060673296451568603515625'), Decimal('-82.216781999999994923200574703514575958251953125'))",Allen Memorial Art Museum,http://www.oberlin.edu/amam,/wiki/Allen_Memorial_Art_Museum
1138,"(Decimal('41.65805556000000109406755655072629451751708984375'), Decimal('-83.5594444399999929373734630644321441650390625'))",Toledo Museum of Art,http://www.toledomuseum.org/,/wiki/Toledo_Museum_of_Art
1139,"(Decimal('35.219999999999998863131622783839702606201171875'), Decimal('-97.43999999999999772626324556767940521240234375'))",Fred Jones Jr. Museum of Art,http://www.ou.edu/fjjma.html,/wiki/Fred_Jones_Jr._Museum_of_Art
1140,"(Decimal('35.46972222000000130037733470089733600616455078125'), Decimal('-97.5205555600000053573239711113274097442626953125'))",Oklahoma City Museum of Art,,/wiki/Oklahoma_City_Museum_of_Art
1141,"(Decimal('35.53555555999999882033080211840569972991943359375'), Decimal('-97.483055559999996830811141990125179290771484375'))",National Cowboy & Western Heritage Museum,,/wiki/National_Cowboy_%26_Western_Heritage_Museum
1142,,Mabee-Gerrer Museum of Art,http://www.mgmoa.org/,/wiki/Mabee-Gerrer_Museum_of_Art
1143,"(Decimal('36.17472221999999959507476887665688991546630859375'), Decimal('-96.021388889999997218183125369250774383544921875'))",Gilcrease Museum,https://gilcrease.org/,/wiki/Gilcrease_Museum
1144,"(Decimal('36.1238888900000034709592000581324100494384765625'), Decimal('-95.969999999999998863131622783839702606201171875'))",Philbrook Museum of Art,http://www.philbrook.org/,/wiki/Philbrook_Museum_of_Art
1145,"(Decimal('36.06267222000000316484147333540022373199462890625'), Decimal('-95.963436110000003509412636049091815948486328125'))",Sherwin Miller Museum of Jewish Art,http://jewishmuseum.net/,/wiki/Sherwin_Miller_Museum_of_Jewish_Art
1146,"(Decimal('44.04416667000000273901605396531522274017333984375'), Decimal('-123.0772222199999959002525429241359233856201171875'))",Jordan Schnitzer Museum of Art,,/wiki/Jordan_Schnitzer_Museum_of_Art
1147,"(Decimal('45.5162109999999984211171977221965789794921875'), Decimal('-122.68351499999999987267074175179004669189453125'))",Portland Art Museum,http://portlandartmuseum.org/,/wiki/Portland_Art_Museum
1148,"(Decimal('44.93851200000000289946910925209522247314453125'), Decimal('-123.0337329999999980145730660296976566314697265625'))",Hallie Ford Museum of Art,http://willamette.edu/arts/hfma,/wiki/Hallie_Ford_Museum_of_Art
1149,"(Decimal('40.60430000000000205773176276125013828277587890625'), Decimal('-75.4680000000000035242919693700969219207763671875'))",Allentown Art Museum,http://www.allentownartmuseum.org/,/wiki/Allentown_Art_Museum
1150,"(Decimal('39.869900000000001227817847393453121185302734375'), Decimal('-75.5930000000000035242919693700969219207763671875'))",Brandywine River Museum,http://www.brandywinemuseum.org/,/wiki/Brandywine_River_Museum
1151,,Westmoreland Museum of American Art,http://thewestmoreland.org/,/wiki/Westmoreland_Museum_of_American_Art
1152,"(Decimal('39.96050000000000324007487506605684757232666015625'), Decimal('-75.1727000000000060708771343342959880828857421875'))",Barnes Foundation,http://www.barnesfoundation.org/,/wiki/Barnes_Foundation
1153,"(Decimal('39.9549999999999982946974341757595539093017578125'), Decimal('-75.1638888899999955128805595450103282928466796875'))",Pennsylvania Academy of Fine Arts,http://www.pafa.org/,/wiki/Pennsylvania_Academy_of_Fine_Arts
1154,"(Decimal('39.96600000000000108002495835535228252410888671875'), Decimal('-75.1809999999999973852027324028313159942626953125'))",Philadelphia Museum of Art,http://www.philamuseum.org/,/wiki/Philadelphia_Museum_of_Art
1155,"(Decimal('39.9620000000000032969182939268648624420166015625'), Decimal('-75.174000000000006593836587853729724884033203125'))",Rodin Museum,http://www.rodinmuseum.org/,/wiki/Rodin_Museum
1156,"(Decimal('39.9489999999999980673237587325274944305419921875'), Decimal('-75.19110000000000582076609134674072265625'))",University of Pennsylvania Museum of Archaeology and Anthropology,http://www.penn.museum/,/wiki/University_of_Pennsylvania_Museum_of_Archaeology_and_Anthropology
1157,,Carnegie Museum of Art,http://www.cmoa.org/,/wiki/Carnegie_Museum_of_Art
1158,"(Decimal('40.45701999999999998181010596454143524169921875'), Decimal('-80.0123370000000022628228180110454559326171875'))",Mattress Factory,http://www.mattress.org/,/wiki/Mattress_Factory
1159,,Randyland,http://randy.land/,/wiki/Randyland
1160,,The Andy Warhol Museum,http://www.warhol.org/museum/,/wiki/The_Andy_Warhol_Museum
1161,"(Decimal('18.0038888899999989234856911934912204742431640625'), Decimal('-66.616944439999997484846971929073333740234375'))",Ponce Museum of Art,http://www.museoarteponce.org/,/wiki/Ponce_Museum_of_Art
1162,"(Decimal('18.44845600000000018781065591610968112945556640625'), Decimal('-66.0662119999999930541889625601470470428466796875'))",Museum of Art of Puerto Rico,http://www.mapr.org/,/wiki/Museum_of_Art_of_Puerto_Rico
1163,"(Decimal('41.485534000000001242369762621819972991943359375'), Decimal('-71.308221000000003186869435012340545654296875'))",Newport Art Museum,,/wiki/Newport_Art_Museum
1164,,National Museum of American Illustration,http://www.americanillustration.org/,/wiki/National_Museum_of_American_Illustration
1165,"(Decimal('41.8267833299999978180494508706033229827880859375'), Decimal('-71.407205559999994193276506848633289337158203125'))",Rhode Island School of Design Museum,http://risdmuseum.org/,/wiki/Rhode_Island_School_of_Design_Museum
1166,"(Decimal('32.7786111099999999396459315903484821319580078125'), Decimal('-79.931666669999998475759639404714107513427734375'))",Gibbes Museum of Art,http://gibbesmuseum.org/,/wiki/Gibbes_Museum_of_Art
1167,,Bob Jones University Museum and Gallery,,/wiki/Bob_Jones_University_Museum_and_Gallery
1168,"(Decimal('34.8564999999999969304553815163671970367431640625'), Decimal('-82.400700000000000500222085975110530853271484375'))",Greenville County Museum of Art,http://www.gcma.org/,/wiki/Greenville_County_Museum_of_Art
1169,"(Decimal('34.005833330000001524240360595285892486572265625'), Decimal('-81.0361111099999931184356682933866977691650390625'))",Columbia Museum of Art,http://columbiamuseum.org/,/wiki/Columbia_Museum_of_Art
1170,"(Decimal('35.0558333299999986820694175548851490020751953125'), Decimal('-85.3058333299999986820694175548851490020751953125'))",Hunter Museum of American Art,,/wiki/Hunter_Museum_of_American_Art
1171,"(Decimal('35.96249999999999857891452847979962825775146484375'), Decimal('-83.9252777800000018260107026435434818267822265625'))",Knoxville Museum of Art,http://www.knoxart.org/,/wiki/Knoxville_Museum_of_Art
1172,,Art Museum of the University of Memphis,http://www.memphis.edu/amum/,/wiki/Art_Museum_of_the_University_of_Memphis
1173,"(Decimal('35.1417799999999971305442159064114093780517578125'), Decimal('-90.0542300000000039972292142920196056365966796875'))",Belz Museum of Asian and Judaic Art,http://www.belzmuseum.org/,/wiki/Belz_Museum_of_Asian_and_Judaic_Art
1174,"(Decimal('35.1059709999999967067196848802268505096435546875'), Decimal('-89.9176020000000022491803974844515323638916015625'))",Dixon Gallery and Gardens,,/wiki/Dixon_Gallery_and_Gardens
1175,,Memphis Brooks Museum of Art,http://www.brooksmuseum.org/,/wiki/Memphis_Brooks_Museum_of_Art
1176,"(Decimal('36.15777778000000353131326846778392791748046875'), Decimal('-86.7838888900000000603540684096515178680419921875'))",Frist Center for the Visual Arts,http://www.fristartmuseum.org/,/wiki/Frist_Center_for_the_Visual_Arts
1177,"(Decimal('32.4497222199999981739892973564565181732177734375'), Decimal('-99.73444444000000430605723522603511810302734375'))",The Grace Museum,http://www.thegracemuseum.org/,/wiki/The_Grace_Museum
1178,"(Decimal('35.18921999999999883357304497621953487396240234375'), Decimal('-101.8446310000000067930159275420010089874267578125'))",Amarillo Museum of Art,http://www.amarilloart.org/,/wiki/Amarillo_Museum_of_Art
1179,"(Decimal('30.312135999999998858811522950418293476104736328125'), Decimal('-97.7743219999999979563654051162302494049072265625'))",Austin Museum of Art,http://thecontemporaryaustin.org/,/wiki/Austin_Museum_of_Art
1180,"(Decimal('30.28099999999999880628820392303168773651123046875'), Decimal('-97.737470000000001846274244599044322967529296875'))",Blanton Museum of Art,http://www.blantonmuseum.org/,/wiki/Blanton_Museum_of_Art
1181,"(Decimal('30.284300000000001773514668457210063934326171875'), Decimal('-97.7412000000000062982508097775280475616455078125'))",Harry Ransom Center,,/wiki/Harry_Ransom_Center
1182,"(Decimal('30.26689999999999969304553815163671970367431640625'), Decimal('-97.7429000000000058889781939797103404998779296875'))",Mexic-Arte Museum,,/wiki/Mexic-Arte_Museum
1183,"(Decimal('30.08381200000000177396941580809652805328369140625'), Decimal('-94.097578999999996085534803569316864013671875'))",Art Museum of Southeast Texas,http://www.amset.org/,/wiki/Art_Museum_of_Southeast_Texas
1184,"(Decimal('30.046222220000000646678017801605165004730224609375'), Decimal('-94.075749999999999317878973670303821563720703125'))",Dishman Art Museum,http://fineartscomm.lamar.edu/dishman-art-museum/,/wiki/Dishman_Art_Museum
1185,"(Decimal('32.07741399999999742931322543881833553314208984375'), Decimal('-96.4966610000000031277522793971002101898193359375'))",The Pearce Collections at Navarro College,,/wiki/The_Pearce_Collections_at_Navarro_College
1186,"(Decimal('32.787767000000002326487447135150432586669921875'), Decimal('-96.7999829999999974461388774216175079345703125'))",Trammell & Margaret Crow Collection of Asian Art,http://www.crowcollection.org/,/wiki/Trammell_%26_Margaret_Crow_Collection_of_Asian_Art
1187,"(Decimal('32.79050000000000153477230924181640148162841796875'), Decimal('-96.8222999999999984765963745303452014923095703125'))",Dallas Contemporary,http://www.dallascontemporary.org/,/wiki/Dallas_Contemporary
1188,"(Decimal('32.78722221999999675290382583625614643096923828125'), Decimal('-96.8008333300000032295429264195263385772705078125'))",Dallas Museum of Art,http://www.dma.org/,/wiki/Dallas_Museum_of_Art
1189,,Meadows Museum,http://www.meadowsmuseumdallas.org/,/wiki/Meadows_Museum
1190,"(Decimal('32.87049999999999982946974341757595539093017578125'), Decimal('-96.7771000000000043428372009657323360443115234375'))",Museum of Biblical Art (Dallas),,/wiki/Museum_of_Biblical_Art_(Dallas)
1191,"(Decimal('31.7586000000000012732925824820995330810546875'), Decimal('-106.4903000000000048430592869408428668975830078125'))",El Paso Museum of Art,,/wiki/El_Paso_Museum_of_Art
1192,"(Decimal('32.74799999999999755573298898525536060333251953125'), Decimal('-97.368999999999999772626324556767940521240234375'))",Amon Carter Museum,http://www.cartermuseum.org/,/wiki/Amon_Carter_Museum
1193,"(Decimal('32.7484299999999990404830896295607089996337890625'), Decimal('-97.3652000000000015234036254696547985076904296875'))",Kimbell Art Museum,http://www.kimbellart.org/,/wiki/Kimbell_Art_Museum
1194,"(Decimal('32.74928700000000247882780968211591243743896484375'), Decimal('-97.3630689999999958672560751438140869140625'))",Modern Art Museum of Fort Worth,http://www.themodern.org/,/wiki/Modern_Art_Museum_of_Fort_Worth
1195,"(Decimal('32.7554999999999978399500832892954349517822265625'), Decimal('-97.3315400000000039426595321856439113616943359375'))",Sid Richardson Museum,http://www.sidrichardsonmuseum.org/,/wiki/Sid_Richardson_Museum
1196,,ArtCar Museum,http://www.artcarmuseum.com/,/wiki/ArtCar_Museum
1197,"(Decimal('29.75750000000000028421709430404007434844970703125'), Decimal('-95.420555559999996830811141990125179290771484375'))",Bayou Bend Collection and Gardens,,/wiki/Bayou_Bend_Collection_and_Gardens
1198,"(Decimal('29.724722220000000305617504636757075786590576171875'), Decimal('-95.342500000000001136868377216160297393798828125'))",Blaffer Art Museum,http://blafferartmuseum.org/,/wiki/Blaffer_Art_Museum
1199,,Byzantine Fresco Chapel,http://www.byzantinefrescochapel.org/,/wiki/Byzantine_Fresco_Chapel
1200,"(Decimal('29.730000000000000426325641456060111522674560546875'), Decimal('-95.3867000000000047066350816749036312103271484375'))",Lawndale Art Center,http://www.lawndaleartcenter.org/,/wiki/Lawndale_Art_Center
1201,"(Decimal('29.725694440000001605994839337654411792755126953125'), Decimal('-95.3904166699999933598519419319927692413330078125'))","Museum of Fine Arts, Houston",http://www.mfah.org/,"/wiki/Museum_of_Fine_Arts,_Houston"
1202,"(Decimal('29.73722221999999959507476887665688991546630859375'), Decimal('-95.3986111100000044871194404549896717071533203125'))",Menil Collection,,/wiki/Menil_Collection
1203,"(Decimal('29.737500000000000710542735760100185871124267578125'), Decimal('-95.3961111100000067608561948873102664947509765625'))",Rothko Chapel,,/wiki/Rothko_Chapel
1204,,Station Museum of Contemporary Art,http://www.stationmuseum.com/,/wiki/Station_Museum_of_Contemporary_Art
1205,"(Decimal('32.85040000000000048885340220294892787933349609375'), Decimal('-96.960700000000002773958840407431125640869140625'))",Irving Arts Center,http://www.irvingartscenter.com/,/wiki/Irving_Arts_Center
1206,"(Decimal('30.0243999999999999772626324556767940521240234375'), Decimal('-99.137100000000003774403012357652187347412109375'))","Museum of Western Art (Kerrville, Texas)",http://museumofwesternart.com/,"/wiki/Museum_of_Western_Art_(Kerrville,_Texas)"
1207,,Chinati Foundation,http://www.chinati.org/,/wiki/Chinati_Foundation
1208,"(Decimal('26.241499999999998493649400188587605953216552734375'), Decimal('-98.233599999999995588950696401298046112060546875'))",International Museum of Art & Science,,/wiki/International_Museum_of_Art_%26_Science
1209,,Stark Museum of Art,http://www.starkmuseum.org/,/wiki/Stark_Museum_of_Art
1210,"(Decimal('29.429899999999999948840923025272786617279052734375'), Decimal('-98.4942999999999955207385937683284282684326171875'))",Artpace,http://artpace.org/,/wiki/Artpace
1211,,Blue Star Contemporary Art Center,http://www.bluestarart.org/,/wiki/Blue_Star_Contemporary_Art_Center
1212,,McNay Art Museum,http://www.mcnayart.org/,/wiki/McNay_Art_Museum
1213,,San Antonio Museum of Art,http://www.samuseum.org/,/wiki/San_Antonio_Museum_of_Art
1214,"(Decimal('32.3304279999999977235347614623606204986572265625'), Decimal('-95.2818950000000057798388297669589519500732421875'))",Tyler Museum of Art,http://tylermuseum.org/,/wiki/Tyler_Museum_of_Art
1215,,Brigham City Museum-Gallery,http://www.brighamcitymuseum.org/,/wiki/Brigham_City_Museum-Gallery
1216,,Utah Museum of Contemporary Art,http://www.utahmoca.org/,/wiki/Utah_Museum_of_Contemporary_Art
1217,"(Decimal('44.48058999999999940655470709316432476043701171875'), Decimal('-73.1989999999999980673237587325274944305419921875'))",Robert Hull Fleming Museum,http://www.uvm.edu/~fleming/,/wiki/Robert_Hull_Fleming_Museum
1218,"(Decimal('44.00888889000000148143953992985188961029052734375'), Decimal('-73.177222220000004426765372045338153839111328125'))",Middlebury College Museum of Art,http://www.middlebury.edu/,/wiki/Middlebury_College_Museum_of_Art
1219,"(Decimal('44.37089999999999889723767410032451152801513671875'), Decimal('-73.2314999999999969304553815163671970367431640625'))",Shelburne Museum,http://shelburnemuseum.org/,/wiki/Shelburne_Museum
1220,"(Decimal('38.03852599999999739566192147321999073028564453125'), Decimal('-78.5027860000000003992681740783154964447021484375'))",Fralin Museum of Art,http://virginia.edu/artmuseum,/wiki/Fralin_Museum_of_Art
1221,"(Decimal('36.85697778000000113252099254168570041656494140625'), Decimal('-76.2924249999999943838702165521681308746337890625'))",Chrysler Museum of Art,http://www.chrysler.org/,/wiki/Chrysler_Museum_of_Art
1222,"(Decimal('37.55698000000000291720425593666732311248779296875'), Decimal('-77.473960000000005265974323265254497528076171875'))",Virginia Museum of Fine Arts,https://vmfa.museum/,/wiki/Virginia_Museum_of_Fine_Arts
1223,"(Decimal('37.27279999999999660076355212368071079254150390625'), Decimal('-79.938299999999998135535861365497112274169921875'))",Taubman Museum of Art,http://www.taubmanmuseum.org/,/wiki/Taubman_Museum_of_Art
1224,,Abby Aldrich Rockefeller Folk Art Museum,http://history.org/history/museums/abby_art.cfm,/wiki/Abby_Aldrich_Rockefeller_Folk_Art_Museum
